Timestamp,base_PosX,base_PosY,base_PosZ,base_RotX,base_RotY,base_RotZ,base_RotW,base_jointAngle,shoulder_PosX,shoulder_PosY,shoulder_PosZ,shoulder_RotX,shoulder_RotY,shoulder_RotZ,shoulder_RotW,shoulder_jointAngle,elbow_PosX,elbow_PosY,elbow_PosZ,elbow_RotX,elbow_RotY,elbow_RotZ,elbow_RotW,elbow_jointAngle,wrist1_PosX,wrist1_PosY,wrist1_PosZ,wrist1_RotX,wrist1_RotY,wrist1_RotZ,wrist1_RotW,wrist1_jointAngle,wrist2_PosX,wrist2_PosY,wrist2_PosZ,wrist2_RotX,wrist2_RotY,wrist2_RotZ,wrist2_RotW,wrist2_jointAngle,wrist3_PosX,wrist3_PosY,wrist3_PosZ,wrist3_RotX,wrist3_RotY,wrist3_RotZ,wrist3_RotW,wrist3_jointAngle,ee_PosX,ee_PosY,ee_PosZ,ee_RotX,ee_RotY,ee_RotZ,ee_RotW,suctionOn,blockAttracted
28.69,0.275,0.958,0.12,0,-0.808,0,-0.589,-17.77,0.316,0.958,0.249,-0.149,-0.782,0.204,-0.57,-60.687,0.478,1.329,0.072,-0.556,-0.268,0.762,-0.196,111.893,0.712,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.163,0.74,1.023,0.085,-0.699,-0.698,0.109,0.109,-89.997,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.257,0.831,0.941,0.057,-0.707,0,0.707,0,TRUE,TRUE
28.79,0.275,0.958,0.12,0,-0.808,0,-0.589,-17.77,0.316,0.958,0.249,-0.149,-0.782,0.204,-0.57,-60.687,0.478,1.329,0.072,-0.556,-0.268,0.762,-0.196,111.893,0.712,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.163,0.74,1.023,0.085,-0.699,-0.698,0.109,0.109,-89.997,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.257,0.831,0.941,0.057,-0.707,0,0.707,0,TRUE,TRUE
28.896,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.729,0.316,0.958,0.249,-0.164,-0.776,0.224,-0.566,-57.739,0.496,1.318,0.066,-0.562,-0.246,0.769,-0.179,112.339,0.712,0.998,-0.003,-0.406,-0.585,0.557,-0.427,-147.471,0.741,0.998,0.086,-0.681,-0.716,0.106,0.112,-90,0.831,1.003,0.057,-0.484,-0.515,0.508,0.492,72.306,0.835,0.92,0.056,-0.707,-0.022,0.707,-0.011,TRUE,TRUE
28.999,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.729,0.316,0.958,0.249,-0.176,-0.771,0.242,-0.563,-55.169,0.511,1.307,0.061,-0.566,-0.227,0.775,-0.166,112.506,0.713,0.977,-0.003,-0.415,-0.574,0.568,-0.419,-147.902,0.741,0.977,0.086,-0.695,-0.702,0.108,0.11,-90,0.831,0.978,0.057,-0.497,-0.503,0.502,0.499,72.307,0.832,0.895,0.057,-0.707,-0.004,0.707,-0.002,TRUE,TRUE
29.105,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.723,0.316,0.958,0.249,-0.179,-0.769,0.245,-0.562,-54.646,0.514,1.305,0.061,-0.567,-0.224,0.776,-0.163,112.509,0.713,0.973,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.973,0.086,-0.698,-0.699,0.109,0.109,-90,0.831,0.973,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,TRUE,TRUE
29.209,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.579,0.515,1.305,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.699,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,TRUE,TRUE
29.314,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.566,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,TRUE,TRUE
29.415,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.564,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,TRUE,TRUE
29.516,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,TRUE,TRUE
29.617,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,TRUE,TRUE
29.723,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,TRUE,TRUE
29.825,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,TRUE,TRUE
29.932,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,TRUE,TRUE
30.033,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,TRUE,TRUE
30.135,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,TRUE,TRUE
30.237,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,TRUE,TRUE
30.339,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,TRUE,TRUE
30.442,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.72,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.562,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,FALSE,FALSE
30.548,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,FALSE,FALSE
30.653,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,FALSE,FALSE
30.754,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,FALSE,FALSE
30.855,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,FALSE,FALSE
30.957,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,FALSE,FALSE
31.059,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,FALSE,FALSE
31.16,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,FALSE,FALSE
31.262,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,FALSE,FALSE
31.37,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,FALSE,FALSE
31.471,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,FALSE,FALSE
31.572,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,FALSE,FALSE
31.678,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,FALSE,FALSE
31.784,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.721,0.316,0.958,0.249,-0.179,-0.769,0.246,-0.562,-54.563,0.515,1.304,0.06,-0.567,-0.223,0.776,-0.163,112.508,0.713,0.972,-0.003,-0.417,-0.571,0.571,-0.417,-147.903,0.741,0.972,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,0.972,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.89,0.057,-0.707,0,0.707,0,FALSE,FALSE
31.896,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.747,0.316,0.958,0.249,-0.171,-0.773,0.234,-0.564,-56.295,0.505,1.312,0.063,-0.564,-0.237,0.772,-0.173,112.098,0.715,0.987,-0.004,-0.429,-0.555,0.587,-0.405,-142.558,0.743,0.987,0.085,-0.718,-0.679,0.112,0.106,-90,0.833,0.982,0.056,-0.517,-0.482,0.491,0.509,72.307,0.828,0.9,0.057,-0.706,0.025,0.707,0.013,FALSE,FALSE
31.998,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.715,0.316,0.958,0.249,-0.154,-0.78,0.211,-0.569,-59.74,0.484,1.325,0.07,-0.558,-0.263,0.764,-0.192,111.776,0.714,1.016,-0.003,-0.42,-0.567,0.575,-0.414,-141.155,0.742,1.016,0.085,-0.704,-0.693,0.11,0.108,-90,0.832,1.015,0.057,-0.505,-0.495,0.498,0.503,72.307,0.831,0.932,0.057,-0.707,0.007,0.707,0.004,FALSE,FALSE
32.101,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.717,0.316,0.958,0.249,-0.15,-0.781,0.206,-0.57,-60.453,0.48,1.328,0.072,-0.556,-0.267,0.762,-0.195,111.765,0.713,1.022,-0.003,-0.418,-0.57,0.572,-0.416,-141.152,0.741,1.022,0.086,-0.7,-0.698,0.109,0.109,-90,0.832,1.021,0.057,-0.501,-0.499,0.5,0.501,72.307,0.831,0.939,0.057,-0.707,0.001,0.707,0.001,FALSE,FALSE
32.211,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.718,0.316,0.958,0.249,-0.15,-0.781,0.205,-0.57,-60.544,0.479,1.328,0.072,-0.556,-0.268,0.762,-0.196,111.766,0.713,1.022,-0.003,-0.417,-0.571,0.571,-0.417,-141.152,0.741,1.022,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,1.022,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.94,0.057,-0.707,0.001,0.707,0,FALSE,FALSE
32.315,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.719,0.316,0.958,0.249,-0.15,-0.781,0.205,-0.57,-60.562,0.479,1.328,0.072,-0.556,-0.268,0.762,-0.196,111.766,0.713,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.152,0.741,1.023,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,1.022,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.94,0.057,-0.707,0,0.707,0,FALSE,FALSE
32.417,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.719,0.316,0.958,0.249,-0.15,-0.781,0.205,-0.57,-60.565,0.479,1.328,0.072,-0.556,-0.268,0.762,-0.196,111.766,0.713,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.152,0.741,1.023,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.94,0.057,-0.707,0,0.707,0,FALSE,FALSE
32.522,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.719,0.316,0.958,0.249,-0.15,-0.781,0.205,-0.57,-60.566,0.479,1.328,0.072,-0.556,-0.268,0.762,-0.196,111.766,0.713,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.152,0.741,1.023,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.94,0.057,-0.707,0,0.707,0,FALSE,FALSE
32.629,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.719,0.316,0.958,0.249,-0.15,-0.781,0.205,-0.57,-60.566,0.479,1.328,0.072,-0.556,-0.268,0.762,-0.196,111.766,0.713,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.152,0.741,1.023,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.94,0.057,-0.707,0,0.707,0,FALSE,FALSE
32.735,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.719,0.316,0.958,0.249,-0.15,-0.781,0.205,-0.57,-60.566,0.479,1.328,0.072,-0.556,-0.268,0.762,-0.196,111.766,0.713,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.152,0.741,1.023,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.94,0.057,-0.707,0,0.707,0,FALSE,FALSE
32.841,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.719,0.316,0.958,0.249,-0.15,-0.781,0.205,-0.57,-60.566,0.479,1.328,0.072,-0.556,-0.268,0.762,-0.196,111.766,0.713,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.152,0.741,1.023,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.94,0.057,-0.707,0,0.707,0,FALSE,FALSE
32.947,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.719,0.316,0.958,0.249,-0.15,-0.781,0.205,-0.57,-60.566,0.479,1.328,0.072,-0.556,-0.268,0.762,-0.196,111.766,0.713,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.152,0.741,1.023,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.94,0.057,-0.707,0,0.707,0,FALSE,FALSE
33.051,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.719,0.316,0.958,0.249,-0.15,-0.781,0.205,-0.57,-60.566,0.479,1.328,0.072,-0.556,-0.268,0.762,-0.196,111.766,0.713,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.152,0.741,1.023,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.94,0.057,-0.707,0,0.707,0,FALSE,FALSE
33.155,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.719,0.316,0.958,0.249,-0.15,-0.781,0.205,-0.57,-60.566,0.479,1.328,0.072,-0.556,-0.268,0.762,-0.196,111.766,0.713,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.152,0.741,1.023,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.94,0.057,-0.707,0,0.707,0,FALSE,FALSE
33.26,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.719,0.316,0.958,0.249,-0.15,-0.781,0.205,-0.57,-60.566,0.479,1.328,0.072,-0.556,-0.268,0.762,-0.196,111.766,0.713,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.152,0.741,1.023,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.94,0.057,-0.707,0,0.707,0,FALSE,FALSE
33.367,0.275,0.958,0.12,0,-0.808,0,-0.59,-17.719,0.316,0.958,0.249,-0.15,-0.781,0.205,-0.57,-60.566,0.479,1.328,0.072,-0.556,-0.268,0.762,-0.196,111.766,0.713,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.152,0.741,1.023,0.086,-0.699,-0.698,0.109,0.109,-90,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.307,0.831,0.94,0.057,-0.707,0,0.707,0,FALSE,FALSE
33.47,0.275,0.958,0.12,0,-0.681,0,-0.732,4.096,0.265,0.958,0.256,-0.263,-0.636,0.245,-0.683,-47.941,0.558,1.274,0.156,-0.559,-0.44,0.521,-0.472,57.596,0.944,1.208,0.184,-0.575,-0.422,0.535,-0.453,-86.142,0.937,1.208,0.277,-0.785,-0.619,-0.028,-0.022,-89.941,1.029,1.186,0.283,-0.785,-0.619,-0.027,-0.022,0.095,1.01,1.106,0.282,-0.992,0.118,-0.035,0.004,FALSE,FALSE
33.576,0.275,0.958,0.12,0,-0.541,0,-0.841,24.556,0.219,0.958,0.244,-0.315,-0.501,0.203,-0.78,-45.959,0.537,1.264,0.257,-0.651,-0.343,0.418,-0.533,57.311,0.887,1.186,0.417,-0.669,-0.328,0.43,-0.51,-85.944,0.848,1.186,0.502,-0.777,-0.592,-0.169,-0.129,-89.938,0.931,1.161,0.54,-0.777,-0.592,-0.169,-0.129,0.008,0.911,1.082,0.531,-0.968,0.131,-0.211,0.028,FALSE,FALSE
33.68,0.275,0.958,0.12,0,-0.383,0,-0.924,45.005,0.179,0.958,0.216,-0.348,-0.354,0.144,-0.856,-45.706,0.473,1.262,0.341,-0.716,-0.242,0.297,-0.584,57.304,0.745,1.184,0.613,-0.736,-0.231,0.305,-0.558,-85.943,0.679,1.184,0.679,-0.736,-0.558,-0.305,-0.232,-89.936,0.744,1.158,0.743,-0.736,-0.558,-0.305,-0.232,0.008,0.728,1.079,0.728,-0.915,0.126,-0.379,0.052,FALSE,FALSE
33.785,0.275,0.958,0.12,0,-0.177,0,-0.984,69.556,0.148,0.958,0.167,-0.371,-0.164,0.067,-0.911,-45.664,0.364,1.262,0.404,-0.763,-0.112,0.138,-0.622,57.303,0.498,1.183,0.764,-0.784,-0.107,0.141,-0.594,-85.943,0.411,1.183,0.796,-0.655,-0.496,-0.454,-0.345,-89.936,0.442,1.157,0.882,-0.655,-0.496,-0.454,-0.345,0.008,0.435,1.078,0.861,-0.814,0.112,-0.565,0.077,FALSE,FALSE
33.887,0.275,0.958,0.12,0,0,0,-1,90.017,0.139,0.958,0.12,-0.377,0,0,-0.926,-45.66,0.259,1.262,0.417,-0.775,0,0,-0.632,57.303,0.259,1.183,0.801,-0.797,0,0,-0.604,-85.943,0.166,1.183,0.801,-0.564,-0.427,-0.563,-0.427,-89.936,0.166,1.157,0.892,-0.564,-0.427,-0.563,-0.427,0.008,0.166,1.078,0.87,-0.7,0.097,-0.7,0.096,FALSE,FALSE
33.993,0.275,0.958,0.12,0,0.178,0,-0.984,110.478,0.148,0.958,0.072,-0.371,0.165,-0.067,-0.911,-45.659,0.156,1.262,0.393,-0.763,0.112,-0.138,-0.622,57.303,0.022,1.183,0.753,-0.784,0.107,-0.142,-0.594,-85.943,-0.066,1.183,0.72,-0.455,-0.344,-0.655,-0.496,-89.936,-0.097,1.157,0.805,-0.455,-0.344,-0.655,-0.496,0.008,-0.09,1.078,0.784,-0.565,0.078,-0.814,0.112,FALSE,FALSE
34.099,0.275,0.958,0.12,0,0.35,0,-0.937,130.94,0.172,0.958,0.031,-0.354,0.324,-0.132,-0.868,-45.659,0.068,1.262,0.334,-0.726,0.221,-0.271,-0.592,57.303,-0.184,1.183,0.624,-0.747,0.211,-0.279,-0.566,-85.943,-0.254,1.183,0.563,-0.331,-0.25,-0.725,-0.55,-89.936,-0.314,1.157,0.632,-0.331,-0.25,-0.725,-0.55,0.008,-0.299,1.078,0.615,-0.411,0.057,-0.901,0.124,FALSE,FALSE
34.201,0.275,0.958,0.12,0,0.536,0,-0.844,154.839,0.217,0.958,-0.003,-0.319,0.496,-0.202,-0.782,-45.659,-0.001,1.262,0.232,-0.654,0.339,-0.416,-0.533,57.303,-0.348,1.183,0.395,-0.673,0.324,-0.427,-0.51,-85.943,-0.388,1.183,0.311,-0.174,-0.131,-0.778,-0.589,-89.946,-0.47,1.157,0.35,-0.174,-0.131,-0.778,-0.589,0.004,-0.45,1.078,0.34,-0.216,0.03,-0.967,0.133,FALSE,FALSE
